,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
11227,28,Freaky,Tory Lanez,77610,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,2019,4,23,ca,39
11228,29,Mixed Personalities (feat. Kanye West),YNW Melly,77246,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,2019,4,23,ca,69
11229,30,Don't Call Me Up,Mabel,77164,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,4,23,ca,72
11230,31,Without Me,Halsey,77125,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,4,23,ca,112
11231,32,Happier,Marshmello,76639,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,4,23,ca,112
11232,33,Eastside (with Halsey & Khalid),benny blanco,76346,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,4,23,ca,112
11233,34,Dancing With A Stranger (with Normani),Sam Smith,73989,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,4,23,ca,102
11234,35,Outta My Head (with John Mayer),Khalid,71911,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,2019,4,23,ca,18
11235,36,all the good girls go to hell,Billie Eilish,71513,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2019,4,23,ca,25
11236,37,Kill This Love,BLACKPINK,71314,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019,4,23,ca,19
11237,38,SICKO MODE,Travis Scott,71256,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,4,23,ca,112
11238,39,Robbery,Juice WRLD,70748,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2019,4,23,ca,68
11239,40,Faucet Failure,Ski Mask The Slump God,68810,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,4,23,ca,98
11240,41,Saturday Nights,Khalid,68491,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,4,23,ca,112
11241,42,lovely,Billie Eilish,67176,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,4,23,ca,111
11242,43,Who Do You Love,The Chainsmokers,65854,https://open.spotify.com/track/7ql71hBakyMi0Lxiq3Mugs,2019,4,23,ca,74
11243,44,"thank u, next",Ariana Grande,65157,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,4,23,ca,112
11244,45,you should see me in a crown,Billie Eilish,65130,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019,4,23,ca,25
11245,46,my strange addiction,Billie Eilish,64858,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,2019,4,23,ca,25
11246,47,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,63539,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,2019,4,23,ca,4
11247,48,Let Me Down Slowly,Alec Benjamin,63483,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,4,23,ca,100
11248,49,Sweet but Psycho,Ava Max,62654,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,4,23,ca,112
11249,50,High Hopes,Panic! At The Disco,62370,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,4,23,ca,112
