,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
75,76,Te echo de menos,Beret,42005,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE,2019,1,1,es,0
76,77,Estamos Bien,Bad Bunny,40093,https://open.spotify.com/track/2OWVCFTolecLiGZPquvWvT,2019,1,1,es,0
77,78,No Te Preocupes por Mi,Leiva,39860,https://open.spotify.com/track/2huX4MIVEWQtzCpu6B05SV,2019,1,1,es,0
78,79,Clandestino,Shakira,39844,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf,2019,1,1,es,0
79,80,Amigos Con Derechos,Reik,39801,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019,1,1,es,0
80,81,De La Tierra Hasta Marte,Alfred García,38641,https://open.spotify.com/track/5JeYtXkFiWoQ6nEjtURNMm,2019,1,1,es,0
81,82,200 Mph,Bad Bunny,38215,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg,2019,1,1,es,0
82,83,Échame La Culpa,Luis Fonsi,37807,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx,2019,1,1,es,0
83,84,Callao,Wisin & Yandel,37497,https://open.spotify.com/track/3gu0fRSgFuc4FmrtIv0DnC,2019,1,1,es,0
84,85,Fuego,Eleni Foureira,36766,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm,2019,1,1,es,0
85,86,Me Rehúso,Danny Ocean,36178,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2019,1,1,es,0
86,87,One Kiss (with Dua Lipa),Calvin Harris,35927,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,1,1,es,0
87,88,Cuando Perriabas,Bad Bunny,35851,https://open.spotify.com/track/5mj8WVFcKdGA8p9HWGTSLc,2019,1,1,es,0
88,89,A Partir De Hoy,David Bisbal,35756,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8,2019,1,1,es,0
89,90,Vuelve,Sebastian Yatra,35501,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S,2019,1,1,es,0
90,91,Solo (feat. Demi Lovato),Clean Bandit,34957,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,1,1,es,0
91,92,Azukita,Steve Aoki,34847,https://open.spotify.com/track/6FeTled691bl3j2Npf7oo8,2019,1,1,es,0
92,93,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,34462,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI,2019,1,1,es,0
93,94,Happier,Marshmello,34063,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,1,1,es,0
94,95,Sin Culpa (feat. DrefQuila),Duki,33898,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019,1,1,es,0
95,96,In My Mind,Dynoro,33343,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,1,1,es,0
