Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
38,Here With Me,Marshmello,606032,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,3,29,us,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4
39,Better,Khalid,603286,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,3,29,us,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
40,Dancing With A Stranger (with Normani),Sam Smith,589040,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,3,29,us,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4
41,ZEZE,Kodak Black,584888,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,3,29,us,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,228760,4
42,Envy Me,Calboy,579963,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,2019,3,29,us,0.556,0.481,11,-7.663,1,0.313,0.282,0,0.216,0.581,149.025,120137,4
43,Lucid Dreams,Juice WRLD,574397,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,3,29,us,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
44,Please Me,Cardi B,572601,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019,3,29,us,0.747,0.57,1,-6.711,1,0.081,0.0642,0,0.0832,0.65,133.992,200890,4
45,i,Lil Skies,569813,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019,3,29,us,0.649,0.453,6,-7.28,1,0.085,0.627,0,0.116,0.431,99.183,181891,4
46,Shallow,Lady Gaga,564901,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,3,29,us,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
47,Eastside (with Halsey & Khalid),benny blanco,558735,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,3,29,us,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,4
48,Self,Khalid,557780,https://open.spotify.com/track/29uWfSrklmIxzRIqFFK9jj,2019,3,29,us,0.618,0.693,1,-7.889,0,0.333,0.44,0.759,0.101,0.439,143.98,229960,4
49,Splashin,Rich The Kid,550167,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO,2019,3,29,us,0.942,0.382,10,-8.099,1,0.564,0.00192,0,0.092,0.379,100.017,177864,4
50,Mo Bamba,Sheck Wes,549893,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,3,29,us,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4
