Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region
88,Aleluya,Reik,2214,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,2019,6,16,pa
89,Swing,Danny Ocean,2194,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,2019,6,16,pa
90,Te Boté - Remix,Nio Garcia,2182,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,6,16,pa
91,Ni Gucci Ni Prada,Kenny Man,2149,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019,6,16,pa
92,La Respuesta,Becky G,2121,https://open.spotify.com/track/2fOjendzUzepHwR9QrVyYF,2019,6,16,pa
93,Otra Noche en Miami,Bad Bunny,2116,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra,2019,6,16,pa
94,Déjate Querer,Lalo Ebratt,2110,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8,2019,6,16,pa
95,Happier,Marshmello,2057,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,6,16,pa
96,Instinto Natural (feat. Sech),Maluma,2040,https://open.spotify.com/track/63LC0DlzmPd9TOYON8blfc,2019,6,16,pa
97,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2024,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,6,16,pa
98,Loco Contigo (with J. Balvin & Tyga),DJ Snake,2016,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo,2019,6,16,pa
99,Amigos Con Derechos,Reik,2006,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524,2019,6,16,pa
100,Pelaita,Italian Somali,2005,https://open.spotify.com/track/2jRgQKEFgyuPgHNSihFtDL,2019,6,16,pa
1,Callaita,Bad Bunny,29354,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019,6,17,pa
2,Otro Trago,Sech,24396,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019,6,17,pa
3,Cuaderno,Dalex,17569,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,2019,6,17,pa
4,Soltera - Remix,Lunay,15785,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019,6,17,pa
5,Que Mas Pues - Remix,Sech,13264,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019,6,17,pa
6,Verte Ir,DJ Luian,12983,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019,6,17,pa
7,Pa Mí - Remix,Dalex,12522,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019,6,17,pa
8,No Me Conoce - Remix,Jhay Cortez,10623,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019,6,17,pa
9,Solita,Sech,9954,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw,2019,6,17,pa
10,Amor Genuino,Ozuna,9911,https://open.spotify.com/track/6pK5edDoyrn4mWwRSVc2a5,2019,6,17,pa
11,Te Robaré,Nicky Jam,8544,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019,6,17,pa
12,Estamos Arriba,Bad Bunny,8445,https://open.spotify.com/track/0bCPJsVGDxPYwQMDZMi4NW,2019,6,17,pa
13,Si Se Da,Myke Towers,7851,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019,6,17,pa
14,No,Milly,7849,https://open.spotify.com/track/6QZFwYqa4e2wwFWehnRyC7,2019,6,17,pa
15,Con Calma,Daddy Yankee,7306,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,6,17,pa
16,Tal Vez,Paulo Londra,7287,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019,6,17,pa
17,Delincuente,Farruko,7057,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6,2019,6,17,pa
18,Sígueme - Remix,Feid,6872,https://open.spotify.com/track/7IpRYJ71dk98P0SmgnNLYh,2019,6,17,pa
19,Falsas Promesas,Sech,6749,https://open.spotify.com/track/6ATIufHUOw1R1A4q46BqrN,2019,6,17,pa
20,Me mato,Boza,6705,https://open.spotify.com/track/6ehcQY0jLuWqOIeVmUJFow,2019,6,17,pa
21,11 PM,Maluma,6660,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019,6,17,pa
22,Tiene Novio,Sech,6651,https://open.spotify.com/track/5V4u2EwJZLs03lWJ8PH9DA,2019,6,17,pa
23,La Mentira - Remix,Brytiago,5981,https://open.spotify.com/track/4jBpZsZ9qx3cZhoEfuKElF,2019,6,17,pa
24,Secreto,Anuel AA,5814,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,6,17,pa
25,Te Soñé De Nuevo,Ozuna,5724,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa,2019,6,17,pa
26,Calma - Remix,Pedro Capó,5722,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,6,17,pa
27,Baila Baila Baila - Remix,Ozuna,5721,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019,6,17,pa
28,Boomerang,Sech,5516,https://open.spotify.com/track/6E8uqptcabNz9ym19FkDye,2019,6,17,pa
29,Contra La Pared,Sean Paul,5466,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019,6,17,pa
30,Miss Lonely - Dimelo Flow Remix,Sech,5443,https://open.spotify.com/track/1ndlOUUT3Eq1SDCSdKJASw,2019,6,17,pa
31,Punto G,KAROL G,5369,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b,2019,6,17,pa
32,Con Altura,ROSALÍA,5252,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019,6,17,pa
33,La Cartera,Farruko,5243,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR,2019,6,17,pa
34,Si Estuviésemos Juntos,Bad Bunny,5195,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,2019,6,17,pa
35,Esclavo de Tus Besos,Manuel Turizo,5061,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019,6,17,pa
36,Ocean,KAROL G,4936,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7,2019,6,17,pa
37,Loco Fefo,Italian Somali,4782,https://open.spotify.com/track/3qFiDBVE1SmltkIw3IuUPD,2019,6,17,pa
38,Un Año,Sebastian Yatra,4757,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2019,6,17,pa
39,Desconocidos,Mau y Ricky,4695,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019,6,17,pa
40,Amanece,Anuel AA,4620,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,6,17,pa
41,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,4572,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP,2019,6,17,pa
42,La Niña,Sech,4450,https://open.spotify.com/track/7AMzFTeQSS2FBjMCYb6zxs,2019,6,17,pa
43,HP,Maluma,4440,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019,6,17,pa
44,La Playa,Myke Towers,4405,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71,2019,6,17,pa
45,Te Vi,Piso 21,4296,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019,6,17,pa
46,Adan y Eva,Paulo Londra,4242,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019,6,17,pa
47,MIA (feat. Drake),Bad Bunny,4232,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,6,17,pa
48,I Don't Care (with Justin Bieber),Ed Sheeran,4167,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019,6,17,pa
49,La Romana,Bad Bunny,4093,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv,2019,6,17,pa
50,Lollipop,Boza,4077,https://open.spotify.com/track/4AFdUHHDslEOgQOzGjIJwJ,2019,6,17,pa
51,Qué Más Pues,Sech,3946,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0,2019,6,17,pa
52,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,3739,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019,6,17,pa
53,La Boca,Mau y Ricky,3643,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019,6,17,pa
54,Cúrame,Prince Royce,3614,https://open.spotify.com/track/6rXxAohZzTDsP5KT3IDFIU,2019,6,17,pa
55,Ella Quiere Beber - Remix,Anuel AA,3594,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019,6,17,pa
56,X Ti,Sech,3469,https://open.spotify.com/track/65mhesg9E1dT45P5DYX4wV,2019,6,17,pa
57,Aullando,Wisin & Yandel,3432,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019,6,17,pa
58,En Cero,Yandel,3413,https://open.spotify.com/track/51uLQESb4VnYAbs5WtGxho,2019,6,17,pa
59,Cristina,Sebastian Yatra,3249,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k,2019,6,17,pa
60,Destino,Greeicy,3133,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG,2019,6,17,pa
61,La Discusión,Sech,3126,https://open.spotify.com/track/5mzp5B1FA5e4fsvnkqyvm1,2019,6,17,pa
62,Solo de Mi,Bad Bunny,3120,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019,6,17,pa
63,Caro,Bad Bunny,3097,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2019,6,17,pa
64,Me Gustaría,Sech,3068,https://open.spotify.com/track/2EH0nzeRDSiYpjqBfHnX9r,2019,6,17,pa
65,Guayo,Zion & Lennox,3056,https://open.spotify.com/track/4MR1AZhe1p0zTuH2HGhX9L,2019,6,17,pa
66,Dices Que Te Vas,KAROL G,3020,https://open.spotify.com/track/0QHOIQxRlIPYPJ1HLgIN8S,2019,6,17,pa
67,Vuelva A Ver - Remix,Dalex,3018,https://open.spotify.com/track/0GrGfs8ldZRWOrksG5uraH,2019,6,17,pa
68,Créeme,KAROL G,2985,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2019,6,17,pa
69,bad guy,Billie Eilish,2979,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,6,17,pa
70,ReBoTa,Guayna,2976,https://open.spotify.com/track/3LzJUPmudZeeJhUpeXYcuV,2019,6,17,pa
71,Date La Vuelta,Luis Fonsi,2928,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H,2019,6,17,pa
72,Que Le De,Rauw Alejandro,2877,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ,2019,6,17,pa
73,NI BIEN NI MAL,Bad Bunny,2856,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,6,17,pa
74,Soñando Despierto,Sech,2806,https://open.spotify.com/track/1FIgFc6wUm2BQ1yrdFuUcs,2019,6,17,pa
75,Nadie,Farruko,2732,https://open.spotify.com/track/0REjFxlMJRQxPqWSdmXiAT,2019,6,17,pa
76,Aleluya,Reik,2713,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,2019,6,17,pa
77,A Solas - Remix,Lunay,2706,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019,6,17,pa
78,Maleantes Caros,Yemil,2687,https://open.spotify.com/track/0zOpk9qj9ZoCOZ6UTZ7CoN,2019,6,17,pa
79,Lo Malo,Sech,2641,https://open.spotify.com/track/4kIuPsijmLzK11RTCseKh7,2019,6,17,pa
80,No Te Veo - Remix,Casper Magico,2570,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38,2019,6,17,pa
81,Baila Baila Baila,Ozuna,2565,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,6,17,pa
82,You Need To Calm Down,Taylor Swift,2474,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019,6,17,pa
83,Culpables,KAROL G,2459,https://open.spotify.com/track/4RGKft6YTTWHjpQeRIInuS,2019,6,17,pa
84,Adictiva,Daddy Yankee,2449,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,6,17,pa
85,Vaina Loca,Ozuna,2442,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,6,17,pa
86,Sola,Manuel Turizo,2353,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019,6,17,pa
87,Sin Ti,Dalex,2290,https://open.spotify.com/track/3PYvLYdjqxpyDLtsNNvWBY,2019,6,17,pa
88,Swing,Danny Ocean,2240,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,2019,6,17,pa
89,Déjate Querer,Lalo Ebratt,2235,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8,2019,6,17,pa
90,Ven y Hazlo Tú (feat. Arcángel),Nicky Jam,2233,https://open.spotify.com/track/3NbwRR74N1FykCWETcEk3j,2019,6,17,pa
91,Loco Contigo (with J. Balvin & Tyga),DJ Snake,2216,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo,2019,6,17,pa
92,200 Mph,Bad Bunny,2174,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg,2019,6,17,pa
93,Amigos Con Derechos,Reik,2126,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524,2019,6,17,pa
94,Instinto Natural (feat. Sech),Maluma,2123,https://open.spotify.com/track/63LC0DlzmPd9TOYON8blfc,2019,6,17,pa
95,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,2118,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,2019,6,17,pa
96,7 rings,Ariana Grande,2086,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,6,17,pa
97,Otra Noche en Miami,Bad Bunny,2082,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra,2019,6,17,pa
98,La Vida,Sech,2076,https://open.spotify.com/track/7uOCu5eahcVWVAuObNzwZC,2019,6,17,pa
99,Presiento,Morat,2069,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp,2019,6,17,pa
100,Happier,Marshmello,2063,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,6,17,pa
1,Callaita,Bad Bunny,28556,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019,6,18,pa
2,Otro Trago,Sech,23880,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019,6,18,pa
3,Cuaderno,Dalex,17039,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,2019,6,18,pa
4,Soltera - Remix,Lunay,15935,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019,6,18,pa
5,Que Mas Pues - Remix,Sech,13130,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019,6,18,pa
6,Verte Ir,DJ Luian,12919,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019,6,18,pa
7,Pa Mí - Remix,Dalex,12302,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019,6,18,pa
8,No Me Conoce - Remix,Jhay Cortez,10644,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019,6,18,pa
9,Solita,Sech,10052,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw,2019,6,18,pa
10,Amor Genuino,Ozuna,9624,https://open.spotify.com/track/6pK5edDoyrn4mWwRSVc2a5,2019,6,18,pa
11,Te Robaré,Nicky Jam,8220,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019,6,18,pa
12,Si Se Da,Myke Towers,7871,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019,6,18,pa
13,Estamos Arriba,Bad Bunny,7824,https://open.spotify.com/track/0bCPJsVGDxPYwQMDZMi4NW,2019,6,18,pa
14,No,Milly,7768,https://open.spotify.com/track/6QZFwYqa4e2wwFWehnRyC7,2019,6,18,pa
15,Con Calma,Daddy Yankee,7287,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,6,18,pa
