Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
27,Body (feat. Brando),Loud Luxury,9261,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,1,1,ch,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
28,500 PS,Bonez MC,9054,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG,2019,1,1,ch,0.805,0.924,7,-5.883,0,0.0439,0.391,0.00448,0.0902,0.836,139.976,181971,4
29,SAD!,XXXTENTACION,9044,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,1,1,ch,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
30,Eastside (with Halsey & Khalid),benny blanco,8850,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,1,1,ch,0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,4
31,Moonlight,XXXTENTACION,8752,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,1,1,ch,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
32,Feuer,Capital Bra,8651,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV,2019,1,1,ch,0.68,0.826,5,-3.93,0,0.0907,0.0881,0,0.0812,0.398,144.966,165717,4
33,Better Now,Post Malone,8445,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,1,1,ch,0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,231267,4
34,Girls Like You (feat. Cardi B),Maroon 5,8421,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,1,ch,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
35,Adan y Eva,Paulo Londra,8167,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,1,1,ch,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,258639,4
36,I Like It,Cardi B,8125,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,1,1,ch,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4
37,Going Bad (feat. Drake),Meek Mill,8058,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,1,1,ch,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,180522,4
38,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,7997,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S,2019,1,1,ch,0.826,0.76,1,-6.591,1,0.187,0.146,0,0.155,0.875,88.999,195291,4
39,when the party's over,Billie Eilish,7901,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019,1,1,ch,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3
40,Rise,Jonas Blue,7892,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,1,1,ch,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,194408,4
41,Cataleya,Samra,7845,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR,2019,1,1,ch,0.708,0.794,1,-4.409,0,0.306,0.0763,0,0.168,0.69,90.125,171681,4
