Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
32,Ne Farkeder,Yüzyüzeyken Konuşuruz,30262,https://open.spotify.com/track/23KSyhPMqyUVrrLo300YiW,2019,1,1,tr,0.567,0.626,7,-9.059,0,0.0519,0.219,0.966,0.108,0.625,90.027,192542,4
33,Bir Derdim Var,mor ve ötesi,30162,https://open.spotify.com/track/5oecOcmSEHs7MZiB0NPbFu,2019,1,1,tr,0.586,0.89,11,-1.988,0,0.0369,0.012,0.00508,0.114,0.426,119.062,204320,4
34,Yanlış,Tuğçe Kandemir,29179,https://open.spotify.com/track/1BFXF795GnN0AqjMDSfbSP,2019,1,1,tr,0.619,0.537,11,-9.155,0,0.055,0.191,0,0.105,0.185,75.994,221053,4
35,Say My Name,David Guetta,29166,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,1,1,tr,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947,4
36,Kibir,Contra,28657,https://open.spotify.com/track/1y2mzrtAcHvmPJlNZUQ78e,2019,1,1,tr,0.843,0.796,8,-6.327,0,0.104,0.485,0,0.0633,0.663,129.922,153701,4
37,Pavyon (feat. Ezhel),DJ Artz,28610,https://open.spotify.com/track/1ilFULm3dQtAPMpNIQz5RJ,2019,1,1,tr,0.799,0.8,9,-6.483,0,0.117,0.0338,0,0.745,0.435,140.003,225214,4
38,Dipsiz Kuyum,Emrah Karaduman,28233,https://open.spotify.com/track/27V2b6B6YZjU3IzqH1ynpm,2019,1,1,tr,0.646,0.819,1,-4.418,0,0.0504,0.0548,0,0.0322,0.489,149.944,152000,4
39,Yaramızda Kalsın,Onur Can Özcan,27945,https://open.spotify.com/track/0OTmkHR256dTdFVI7KWoPm,2019,1,1,tr,0.58,0.125,11,-16.729,0,0.0482,0.794,0,0.171,0.403,77.759,211500,4
40,Without Me,Halsey,27910,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,1,1,tr,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
41,Sürgün Aşkımız,Emrah Karaduman,27456,https://open.spotify.com/track/1vBQ0dGjpnpOIF7iNbwuyX,2019,1,1,tr,0.745,0.677,11,-5.179,0,0.045,0.00214,0,0.0931,0.487,107.961,219965,4
42,Vuracak,Merve Özbey,26753,https://open.spotify.com/track/1jCv5QxEnfPyup6Kha3hNh,2019,1,1,tr,0.689,0.854,0,-4.709,0,0.0582,0.135,0.000113,0.332,0.632,113.99,225940,4
43,An,Edis,26738,https://open.spotify.com/track/4ffl5sr8fDkNhjCSsxXNe8,2019,1,1,tr,0.709,0.687,7,-8.665,0,0.162,0.403,9.09e-06,0.148,0.746,160.0,212893,4
44,Neyim Var Ki (feat. Sagopa K),Ceza,26514,https://open.spotify.com/track/09XOVDSIbBxBf6Kr1vGnHf,2019,1,1,tr,0.904,0.462,2,-12.017,1,0.295,0.138,0,0.139,0.692,90.022,206693,4
45,Bu Gece,Ceg,26353,https://open.spotify.com/track/2DTLzghmLMDNvTYe67ffuD,2019,1,1,tr,0.762,0.442,2,-6.188,1,0.355,0.623,0,0.105,0.538,139.816,281571,4
46,Sarmaşık,Mabel Matiz,26074,https://open.spotify.com/track/4AwMlBuqRr4wF1l4UqyJkg,2019,1,1,tr,0.378,0.734,10,-6.573,0,0.129,0.0605,4.97e-05,0.161,0.491,180.207,278327,4
47,lovely,Billie Eilish,25817,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,1,1,tr,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
48,Aşk Bitsin,Buray,25780,https://open.spotify.com/track/7KwJ77WnVmphcdSDtIHe47,2019,1,1,tr,0.581,0.634,2,-6.671,0,0.0704,0.42,0,0.114,0.449,80.946,226276,4
49,Suspus,Ceza,25240,https://open.spotify.com/track/1JvUmKSl9Mg6mQnmbjLYyz,2019,1,1,tr,0.824,0.708,1,-5.836,0,0.201,0.00858,0,0.15,0.522,157.967,248786,4
50,Thunderclouds,Sia,25151,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,2019,1,1,tr,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027,4
51,Bazen (feat. Emel),Ezhel,25032,https://open.spotify.com/track/6qkXhA5mVvG1DLyliRS1Yf,2019,1,1,tr,0.696,0.6,6,-6.287,0,0.207,0.301,2.94e-06,0.0851,0.962,80.019,231008,4
52,A Canım,Mabel Matiz,24806,https://open.spotify.com/track/6GxaMyQYnqqASQKNYY4Tub,2019,1,1,tr,0.582,0.833,0,-6.172,0,0.0492,0.0373,0,0.93,0.556,111.974,263799,4
53,Güzelliğine,Edis,24705,https://open.spotify.com/track/69J8H2ujqGkJ4KSqp2YpRu,2019,1,1,tr,0.7,0.906,1,-2.823,0,0.0733,0.152,0.000239,0.127,0.338,119.972,199338,4
54,Sensiz Ben Ne Olayım,Yalın,24639,https://open.spotify.com/track/7lxdCKq3vq2r9vVTdSUTk7,2019,1,1,tr,0.784,0.76,10,-5.218,0,0.118,0.0917,0.00023,0.0758,0.702,94.993,217086,3
55,Uyan,Velet,24478,https://open.spotify.com/track/5jpgdY7oK3z09QCLZwPM3o,2019,1,1,tr,0.479,0.798,8,-5.129,1,0.0801,0.0267,2.88e-06,0.0944,0.402,140.073,226286,4
56,Şehrimin Tadı,Ezhel,24191,https://open.spotify.com/track/5JaXKUIcNxwSuUyD4CsphL,2019,1,1,tr,0.847,0.636,10,-8.687,0,0.523,0.663,0.00015,0.322,0.302,125.055,253450,4
57,Nilüfer,Müslüm Gürses,23620,https://open.spotify.com/track/3yYHAwO4K7AYGyPCsObCtl,2019,1,1,tr,0.456,0.752,11,-7.366,0,0.0462,0.0404,1.11e-05,0.201,0.302,150.027,258159,4
58,Sıfır Sıkıntı,Istanbul Trip,23182,https://open.spotify.com/track/2gCZGzOm3XP7WlQH0IzmYX,2019,1,1,tr,0.858,0.666,6,-7.312,1,0.255,0.0578,0,0.0679,0.457,136.954,374982,4
59,Heyecanı Yok,Gazapizm,23051,https://open.spotify.com/track/4sa0pXDdQkBZ1r5NZWQJyV,2019,1,1,tr,0.632,0.843,8,-5.716,1,0.1,0.397,0,0.132,0.339,129.971,249266,4
60,"thank u, next",Ariana Grande,23002,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,1,1,tr,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,207333,4
61,Solo (feat. Demi Lovato),Clean Bandit,22829,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,1,1,tr,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,222707,4
62,Salla,Aynur Aydın,22684,https://open.spotify.com/track/529wAW5scRR1yMBD3nGnqF,2019,1,1,tr,0.673,0.855,6,-6.786,0,0.0477,0.114,0,0.283,0.383,94.969,209962,4
63,Legal,Khontkar,21992,https://open.spotify.com/track/6z9vDgzUUYTdvIikaMIEVt,2019,1,1,tr,0.811,0.824,11,-5.628,1,0.152,0.328,0,0.0606,0.62,73.969,222989,4
64,Kabahat Bende,Buray,21829,https://open.spotify.com/track/3UgBLWFgadLahNGxTDYG2d,2019,1,1,tr,0.572,0.718,11,-5.771,0,0.0556,0.413,0,0.112,0.877,79.839,206701,4
65,Bodrum,Yüzyüzeyken Konuşuruz,21350,https://open.spotify.com/track/7DarbtpxRUG5POF3ifwu61,2019,1,1,tr,0.536,0.462,9,-12.329,0,0.0369,0.565,0.88,0.154,0.319,90.011,235818,4
66,Yalnız Çiçek,Aleyna Tilki,21116,https://open.spotify.com/track/4CCYUYAzFBvD2omNu9EGPI,2019,1,1,tr,0.737,0.844,6,-5.317,1,0.0614,0.0359,0.00128,0.332,0.413,107.959,226825,4
67,Bohemian Rhapsody - Remastered 2011,Queen,21026,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,1,tr,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
68,Düşün ki,Sancak,20750,https://open.spotify.com/track/58N360dQMsyXxgU8pA5vxb,2019,1,1,tr,0.638,0.692,8,-6.864,0,0.0865,0.162,0,0.142,0.497,92.035,182935,4
69,Alo,Ezhel,20579,https://open.spotify.com/track/3hdXIz9eY9u5QoEUkBs5yN,2019,1,1,tr,0.796,0.57,4,-8.314,0,0.208,0.529,0.0249,0.116,0.551,140.035,207009,4
70,Bileklerime Kadar Acıyo,İdo Tatlıses,20548,https://open.spotify.com/track/5MS3WBYfG0ESHzc6WnB9aZ,2019,1,1,tr,0.602,0.732,7,-5.844,1,0.282,0.0273,0,0.0503,0.587,184.082,212010,4
71,Lafügüzaf,Gökhan Türkmen,20531,https://open.spotify.com/track/3pZDZloBhUwlKA5O6JzXXa,2019,1,1,tr,0.488,0.447,10,-10.399,0,0.0415,0.264,5.61e-06,0.156,0.263,141.703,225182,4
72,Cambaz,mor ve ötesi,20481,https://open.spotify.com/track/2fMhwt77wUh3noEuedB3Nt,2019,1,1,tr,0.537,0.877,9,-1.761,1,0.0358,0.0183,7.97e-05,0.22,0.649,153.996,230600,4
73,Kayboluyorum (Süt),Sedef Sebüktekin,20410,https://open.spotify.com/track/62RIgScHsRDWQHwBGVBvDF,2019,1,1,tr,0.369,0.311,11,-13.097,0,0.0506,0.898,0.0463,0.106,0.284,94.055,196596,4
74,Kimlerdensin,Ben Fero,20095,https://open.spotify.com/track/1psWA3Ebu3SuGtPuptaYjR,2019,1,1,tr,0.878,0.695,11,-4.279,0,0.089,0.0922,0,0.125,0.36,127.984,243926,4
75,Ben Bazen,Simge,20060,https://open.spotify.com/track/27lKzu8eKwNUxtTUvSDpBN,2019,1,1,tr,0.713,0.676,1,-8.341,0,0.0661,0.353,6.41e-06,0.389,0.733,122.965,218734,4
76,Natural,Imagine Dragons,19984,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,1,1,tr,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100.0,189467,4
77,Sandal,Yüzyüzeyken Konuşuruz,19899,https://open.spotify.com/track/7ouMGV7ScnMUGXKFGAGjXe,2019,1,1,tr,0.604,0.568,0,-10.067,0,0.0289,0.513,0.786,0.581,0.288,92.992,276000,4
78,Loco,Yung Felix,19823,https://open.spotify.com/track/0DCxNJg7yquzAHORClrP3e,2019,1,1,tr,0.903,0.622,0,-5.451,0,0.0905,0.0409,0.000136,0.36,0.438,107.977,163958,4
79,SAD!,XXXTENTACION,19814,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,1,1,tr,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
80,rockstar (feat. 21 Savage),Post Malone,19577,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,1,tr,0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4
81,Mary Jane (Ilkay Şencan Remix),Burry Soprano,19186,https://open.spotify.com/track/4XE6trUWUlZqQ2wqrk0vJe,2019,1,1,tr,0.752,0.942,11,-3.542,0,0.0822,0.061,0,0.674,0.612,124.04,197560,4
82,Canın Çıkar,Khontkar,19138,https://open.spotify.com/track/5egx5XspJEASDzS0ICQNQk,2019,1,1,tr,0.831,0.629,2,-6.433,1,0.178,0.262,0.0181,0.0946,0.292,150.022,182419,4
83,Hiç Işık Yok,No.1,18974,https://open.spotify.com/track/2noHL0PeH7WjRSLBjWxU4Q,2019,1,1,tr,0.535,0.45,2,-8.094,1,0.0304,0.375,0.0175,0.103,0.12,75.995,427249,4
84,Moonlight,XXXTENTACION,18808,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,1,1,tr,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
85,Beni Sen İnandır,Pinhani,18713,https://open.spotify.com/track/1rY4UYyZ3PcuYgWIddkcnL,2019,1,1,tr,0.825,0.4,0,-12.626,1,0.0456,0.49,0,0.0981,0.838,106.0,224717,4
86,Wow.,Post Malone,18600,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,1,1,tr,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4
87,Affet,Müslüm Gürses,18597,https://open.spotify.com/track/0ikRchpmFlaqlzLRgu9qWk,2019,1,1,tr,0.424,0.666,7,-6.683,0,0.0473,0.396,0.000169,0.12,0.275,160.079,279475,4
88,Kime Ne,Khontkar,18576,https://open.spotify.com/track/2HomWdJV2msBL9XvAnUgiB,2019,1,1,tr,0.804,0.531,2,-6.255,1,0.124,0.0796,2.58e-06,0.138,0.0569,160.204,240375,4
89,Sen Benim Şarkılarımsın,Cem Adrian,18502,https://open.spotify.com/track/79MWhuYapVlBQ4ozGVdO6e,2019,1,1,tr,0.558,0.38,4,-10.697,0,0.0471,0.721,0,0.119,0.361,97.347,212062,4
90,Karma,Şehinşah,18365,https://open.spotify.com/track/2FLvbfkf8LzH8nk5NS36OU,2019,1,1,tr,0.816,0.403,11,-9.891,1,0.104,0.15,0,0.109,0.115,99.998,312000,4
91,Ölüler Dirilerden Çalacak,Gazapizm,18157,https://open.spotify.com/track/00hLEiQKIWXt0rd9SnBrXY,2019,1,1,tr,0.677,0.791,10,-5.815,0,0.0579,0.0505,0,0.41,0.592,125.898,276444,4
92,Takdir-i İlahi,Oğuzhan Koç,17577,https://open.spotify.com/track/5DtRoFFNian2XZlxRWorpF,2019,1,1,tr,0.618,0.697,11,-7.065,0,0.139,0.0265,0,0.231,0.456,120.027,208397,4
93,Beni Vur - Akustik,Deniz Tekin,17379,https://open.spotify.com/track/3CPBzUohQI0fVoFFMSZouO,2019,1,1,tr,0.474,0.238,1,-9.514,0,0.0448,0.932,9.87e-05,0.115,0.391,94.496,277980,4
