Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
53,rockstar (feat. 21 Savage),Post Malone,66707,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,25,ca,0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4
54,Money,Cardi B,66356,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019,1,25,ca,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4
55,Nights Like This (feat. Ty Dolla $ign),Kehlani,64011,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B,2019,1,25,ca,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,201788,4
56,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,60644,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,2019,1,25,ca,0.612,0.601,8,-7.089,1,0.164,0.168,0,0.117,0.525,147.018,223543,4
57,Armed And Dangerous,Juice WRLD,60644,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019,1,25,ca,0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,169999,4
58,Moonlight,XXXTENTACION,59616,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,1,25,ca,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
59,Space Cadet (feat. Gunna),Metro Boomin,59055,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2019,1,25,ca,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203267,4
60,Girls Like You (feat. Cardi B),Maroon 5,58506,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,25,ca,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
61,I Like It,Cardi B,57999,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,1,25,ca,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4
62,imagine,Ariana Grande,57909,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019,1,25,ca,0.714,0.474,8,-4.993,1,0.039,0.374,0,0.106,0.376,62.484,212293,3
63,I Like Me Better,Lauv,57503,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,1,25,ca,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
64,Be Alright,Dean Lewis,57428,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,1,25,ca,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4
65,Body (feat. Brando),Loud Luxury,57218,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,1,25,ca,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
66,YOSEMITE,Travis Scott,56796,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2019,1,25,ca,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4
67,lovely,Billie Eilish,56317,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,1,25,ca,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
68,Let Me Down Slowly,Alec Benjamin,56287,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,1,25,ca,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354,4
69,Butterfly Doors,Lil Pump,56030,https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3,2019,1,25,ca,0.925,0.397,5,-11.265,1,0.169,0.0889,5.12e-05,0.144,0.429,130.008,132923,4
70,God's Plan,Drake,55495,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,1,25,ca,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
71,Psycho (feat. Ty Dolla $ign),Post Malone,55183,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,1,25,ca,0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,221440,4
72,Anxiety (with Selena Gomez),Julia Michaels,54782,https://open.spotify.com/track/1XJ93XskwJf7PCyIVLbNBt,2019,1,25,ca,0.803,0.384,7,-6.522,1,0.179,0.571,0,0.194,0.503,141.924,210147,4
73,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,53434,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,1,25,ca,0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995,164205,4
74,Fine China,Future,53295,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,2019,1,25,ca,0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,141587,4
75,Look Alive (feat. Drake),BlocBoy JB,53131,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2019,1,25,ca,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4
76,FEFE,6ix9ine,52968,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,2019,1,25,ca,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4
77,Bohemian Rhapsody - Remastered 2011,Queen,52651,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,25,ca,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
78,Ruin My Life,Zara Larsson,51967,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,1,25,ca,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,190932,4
79,In My Feelings,Drake,51873,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019,1,25,ca,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
80,So Close,NOTD,51237,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,2019,1,25,ca,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,4
81,Beautiful (feat. Camila Cabello),Bazzi,51220,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019,1,25,ca,0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,180000,4
82,This Feeling,The Chainsmokers,51049,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019,1,25,ca,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,197947,4
83,no tears left to cry,Ariana Grande,50995,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019,1,25,ca,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4
84,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,49771,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ,2019,1,25,ca,0.753,0.686,1,-5.415,0,0.284,0.0677,0,0.193,0.886,132.055,194732,4
85,Ric Flair Drip (& Metro Boomin),Offset,49210,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2019,1,25,ca,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800,4
86,I Love It (& Lil Pump),Kanye West,49073,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2019,1,25,ca,0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,127947,4
87,whoa (mind in awe),XXXTENTACION,48830,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019,1,25,ca,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
88,Natural,Imagine Dragons,48067,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,1,25,ca,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100.0,189467,4
89,breathin,Ariana Grande,47592,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2019,1,25,ca,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,4
90,Trampoline,SHAED,46902,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,2019,1,25,ca,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4
91,Thotiana,Blueface,46664,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,1,25,ca,0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,129264,4
92,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,46333,https://open.spotify.com/track/1NHlyKgtR4roNylOhidKSv,2019,1,25,ca,0.888,0.74,8,-5.363,1,0.238,0.00586,0,0.218,0.664,100.003,175711,4
