Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
77,Money,Cardi B,69656,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019,1,1,gb,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4
78,Africa,TOTO,69639,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,1,1,gb,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,295893,4
79,Polaroid,Jonas Blue,68680,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU,2019,1,1,gb,0.652,0.898,7,-4.481,0,0.0361,0.29,0,0.073,0.472,114.043,193377,4
80,Nonstop,Drake,68510,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019,1,1,gb,0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,238614,4
81,Perfect To Me,Anne-Marie,68503,https://open.spotify.com/track/0DC7Zs2qvAbNK1owWQ4mlL,2019,1,1,gb,0.604,0.546,8,-5.691,1,0.151,0.0889,0,0.0734,0.402,179.847,197853,4
82,Hold My Girl,George Ezra,66904,https://open.spotify.com/track/42bbDWZ8WmXTH7PkYAlGLu,2019,1,1,gb,0.614,0.527,10,-6.374,1,0.0302,0.597,0,0.11,0.354,121.941,211764,4
83,Psycho (feat. Ty Dolla $ign),Post Malone,65355,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,1,1,gb,0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,221440,4
84,Rise,Jonas Blue,65069,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,1,1,gb,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,194408,4
85,A Million Dreams,P!nk,64977,https://open.spotify.com/track/0oagwWkGlBoACUuKvTmqZV,2019,1,1,gb,0.312,0.499,7,-6.282,1,0.0397,0.272,0,0.0901,0.191,148.173,273640,4
86,September,"Earth, Wind & Fire",64735,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,2019,1,1,gb,0.693,0.911,9,-3.691,1,0.0305,0.183,0.000107,0.3,0.982,125.895,216520,4
87,Be Alright,Dean Lewis,64392,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,1,1,gb,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4
88,MIA (feat. Drake),Bad Bunny,63637,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,1,1,gb,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4
89,God is a woman,Ariana Grande,63490,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2019,1,1,gb,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,4
90,Everywhere - 2017 Remaster,Fleetwood Mac,63303,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq,2019,1,1,gb,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
91,Grace,Lewis Capaldi,62434,https://open.spotify.com/track/4eQBL0cuF3ismYCzBff2Ii,2019,1,1,gb,0.733,0.533,4,-6.971,1,0.0357,0.49,0,0.171,0.483,104.506,184880,4
92,Jocelyn Flores,XXXTENTACION,62158,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,1,1,gb,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4
93,breathin,Ariana Grande,60750,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2019,1,1,gb,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,4
94,Wonderwall - Remastered,Oasis,60500,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2019,1,1,gb,0.378,0.896,2,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,258773,4
