Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
80,Mômes,Lomepal,61354,https://open.spotify.com/track/2FRnrkO72S9tbqu6eLjq6b,2019,1,30,fr,0.687,0.511,0,-8.148,0,0.184,0.456,2.37e-06,0.116,0.42,149.92,176800,4
81,Monégasque,PLK,60649,https://open.spotify.com/track/7C7l4I5OZHEO1Vbx8SGJC2,2019,1,30,fr,0.722,0.734,6,-4.583,1,0.231,0.416,0,0.115,0.612,74.883,203553,4
82,Léger,Heuss L'enfoiré,60483,https://open.spotify.com/track/0HFZfmMfyhbSiOOAKmZhYO,2019,1,30,fr,0.804,0.419,0,-9.74,0,0.0705,0.377,0,0.112,0.0986,129.957,150173,4
83,Monsieur météo,Kaaris,60480,https://open.spotify.com/track/167pdGHm4Ng090sf50XbXa,2019,1,30,fr,0.858,0.695,6,-5.994,1,0.276,0.558,0,0.109,0.773,138.042,170773,4
84,SAD!,XXXTENTACION,60291,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,1,30,fr,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
85,Like I Love You (feat. The NGHBRS),Lost Frequencies,59694,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY,2019,1,30,fr,0.863,0.588,1,-7.141,1,0.0847,0.142,3.42e-05,0.457,0.751,117.911,190174,4
86,Wow.,Post Malone,59496,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,1,30,fr,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4
87,N.Y.M.A,Heuss L'enfoiré,59425,https://open.spotify.com/track/4ubJCbBzQMqtgrVAReBDnY,2019,1,30,fr,0.837,0.517,0,-7.001,1,0.14,0.21,0,0.0754,0.258,128.005,166813,4
88,A chaque jour...,Dosseh,59373,https://open.spotify.com/track/0Vi7aOPdOU683VUfZ79c0d,2019,1,30,fr,0.908,0.52,7,-7.635,1,0.269,0.487,0,0.141,0.477,119.978,194413,4
89,Livraison,Kaaris,59346,https://open.spotify.com/track/2iJDXW4iMijCSixQUC8nmz,2019,1,30,fr,0.823,0.566,8,-5.814,1,0.417,0.527,0,0.11,0.521,147.856,150733,4
90,Sucette (feat. Niska),Aya Nakamura,59155,https://open.spotify.com/track/3qHs2PoiJMPvdxgyRSvqAl,2019,1,30,fr,0.799,0.78,5,-6.115,0,0.128,0.235,1.05e-06,0.0638,0.671,189.956,167067,4
91,Adieu bientôt,Columbine,59106,https://open.spotify.com/track/17y8kqTbNDd9QM3j6yln4g,2019,1,30,fr,0.793,0.648,8,-7.612,0,0.17,0.391,0,0.101,0.249,140.034,211307,4
92,Petite fille,Booba,58879,https://open.spotify.com/track/68t93W7Mdwlvia5CpHNsBM,2019,1,30,fr,0.794,0.454,10,-7.582,0,0.0444,0.943,0.000894,0.148,0.437,119.954,215453,4
93,Speechless (feat. Erika Sirola),Robin Schulz,57946,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019,1,30,fr,0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942,4
94,Ma che beauté,Jul,57937,https://open.spotify.com/track/0XXooKwo0L6gxn0OxZFDXw,2019,1,30,fr,0.889,0.757,8,-5.495,1,0.165,0.329,0,0.0584,0.837,119.975,218926,4
95,Bella,MHD,57682,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF,2019,1,30,fr,0.767,0.639,6,-6.633,0,0.125,0.422,0,0.124,0.653,102.045,183745,4
96,Paradise,Hamza,56550,https://open.spotify.com/track/2b95mMGcSwjUOcUdcBM3WM,2019,1,30,fr,0.801,0.62,5,-7.556,0,0.0827,0.162,1.22e-06,0.158,0.54,143.026,211469,4
97,Tu ne le vois pas (feat. Dadju),Maître Gims,56193,https://open.spotify.com/track/3Saj2Z6EREWpbbXzERwYye,2019,1,30,fr,0.751,0.62,10,-6.941,0,0.0783,0.0278,0,0.148,0.419,103.953,261840,4
98,Djadja,Aya Nakamura,55203,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh,2019,1,30,fr,0.829,0.797,5,-5.428,1,0.109,0.0617,0,0.112,0.549,97.972,171133,4
99,Évidemment,Lomepal,55075,https://open.spotify.com/track/43yYuYeSOOupBHOkH9pRtF,2019,1,30,fr,0.64,0.715,10,-7.041,0,0.0945,0.675,6.26e-05,0.115,0.397,92.878,198640,4
100,Bébé,MHD,54871,https://open.spotify.com/track/2sjJrFhDT0oP3fyCocTVyX,2019,1,30,fr,0.706,0.672,8,-8.078,1,0.111,0.162,3.55e-06,0.115,0.839,104.017,245713,4
1,PGP,Booba,261002,https://open.spotify.com/track/38Eq6RgIxOdt4twqyVAPCn,2019,1,31,fr,0.803,0.533,7,-7.331,1,0.0656,0.0567,0.0323,0.281,0.255,141.996,167707,4
2,Khapta,Heuss L'enfoiré,225819,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR,2019,1,31,fr,0.811,0.692,4,-2.836,0,0.105,0.00937,0,0.0598,0.817,125.009,162907,4
3,Octogone,Kaaris,202201,https://open.spotify.com/track/4groJLnv4zXjUZlhipBpXR,2019,1,31,fr,0.885,0.65,1,-2.442,1,0.14,0.422,0,0.21,0.238,76.49,154120,4
4,Sale mood,Bramsito,182584,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm,2019,1,31,fr,0.685,0.761,11,-4.556,0,0.0641,0.297,0,0.234,0.726,159.929,216326,4
5,Madrina,Maes,180323,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH,2019,1,31,fr,0.736,0.797,11,-5.168,0,0.0579,0.178,0.0192,0.36,0.713,122.984,220213,4
6,1000°C,Lomepal,172447,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou,2019,1,31,fr,0.706,0.553,3,-8.056,0,0.112,0.263,3.44e-05,0.111,0.392,102.996,235907,4
7,Tout oublier,Angèle,171642,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71,2019,1,31,fr,0.692,0.542,11,-7.9,0,0.197,0.493,2.75e-06,0.247,0.285,105.005,202120,4
8,7 rings,Ariana Grande,169699,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019,1,31,fr,0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,70.142,178640,4
9,On Fleek,Eva,169259,https://open.spotify.com/track/4MSFxqmkiMxq7e61jTqgqt,2019,1,31,fr,0.735,0.764,4,-4.626,0,0.155,0.102,0,0.245,0.609,97.056,174507,4
