Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
22,Solo de Mi,Bad Bunny,133033,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019,2,5,es,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,197968,4
23,Desconocidos,Mau y Ricky,131207,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019,2,5,es,0.709,0.771,7,-4.598,1,0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4
24,Te Vi,Piso 21,130109,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019,2,5,es,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4
25,Bubalu,Becky G,128843,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019,2,5,es,0.8,0.355,6,-10.47,0,0.0895,0.616,0,0.118,0.253,145.929,228493,4
26,Lo siento,Beret,126757,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah,2019,2,5,es,0.419,0.407,11,-9.011,0,0.0446,0.576,0,0.138,0.309,79.839,229939,4
27,Sola,Luis Fonsi,125016,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO,2019,2,5,es,0.737,0.525,6,-6.677,0,0.25,0.509,0,0.0608,0.483,127.97,205053,3
28,Happier,Marshmello,118470,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,2,5,es,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
29,Antes de Morirme (feat. Rosalía),C. Tangana,116536,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE,2019,2,5,es,0.865,0.498,8,-8.882,0,0.168,0.0718,0.00312,0.108,0.131,97.921,199994,4
30,Asesina - Remix,Brytiago,111616,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,2019,2,5,es,0.825,0.69,10,-4.252,0,0.226,0.589,0,0.413,0.516,94.194,327467,4
31,Reggaeton,J Balvin,111529,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,2,5,es,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4
32,Ibiza,Ozuna,110314,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,2019,2,5,es,0.691,0.71,5,-5.144,1,0.334,0.254,0,0.108,0.726,192.046,200747,4
33,Bajito,Ana Guerra,108517,https://open.spotify.com/track/7KZQidvgSlEeVvJtDYpMJy,2019,2,5,es,0.711,0.763,8,-5.128,0,0.3,0.0292,0,0.117,0.637,182.076,177013,4
34,Replay,Maikel Delacalle,107946,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb,2019,2,5,es,0.726,0.8,11,-5.858,0,0.0588,0.203,0.000175,0.107,0.765,109.984,217104,4
35,Qué Tienes Tú,Dvicio,107692,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9,2019,2,5,es,0.744,0.836,2,-3.267,1,0.0592,0.0811,4.21e-06,0.166,0.524,91.984,212348,4
36,Caro,Bad Bunny,107187,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2019,2,5,es,0.651,0.575,0,-7.739,1,0.299,0.627,0.000202,0.0961,0.248,160.007,229456,4
37,Sweet but Psycho,Ava Max,106162,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,2,5,es,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
38,bury a friend,Billie Eilish,103952,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019,2,5,es,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
39,Desde el Corazón,Bad Bunny,102905,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g,2019,2,5,es,0.739,0.663,10,-6.398,0,0.266,0.0529,0,0.198,0.368,180.025,127040,4
40,Está Rico,Marc Anthony,100760,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg,2019,2,5,es,0.817,0.74,11,-4.566,0,0.283,0.266,0,0.0992,0.674,130.04,215151,4
41,MALAMENTE - Cap.1: Augurio,ROSALÍA,100654,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK,2019,2,5,es,0.893,0.482,0,-4.779,0,0.0873,0.549,0.0164,0.0752,0.53,97.975,150027,4
42,Vaina Loca,Ozuna,98707,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,2,5,es,0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.983,176133,4
43,Luz Apaga,Ozuna,96562,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm,2019,2,5,es,0.611,0.791,1,-3.558,1,0.173,0.19,3.02e-06,0.12,0.658,192.07,245000,4
44,Créeme,KAROL G,94850,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019,2,5,es,0.715,0.872,6,-3.501,1,0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4
45,Culpables,KAROL G,91972,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019,2,5,es,0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627,4
46,A Solas - Remix,Lunay,90719,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019,2,5,es,0.618,0.743,6,-2.576,0,0.141,0.657,5.95e-06,0.143,0.589,180.021,273198,4
47,Devuelveme,Ozuna,89908,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7,2019,2,5,es,0.744,0.769,11,-4.112,1,0.156,0.554,6.96e-06,0.102,0.784,176.002,188907,4
48,Cuando Nadie Ve,Morat,89658,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,2019,2,5,es,0.806,0.778,1,-4.577,0,0.0616,0.133,0,0.218,0.84,95.993,219587,4
